record_id,Hierarchy,Status,Name,Slug,Parent,Count,Description,Taxonomy,"Full hierarchy","Old Platform ID",View,Icon,"Listings Full Count","Custom Landing Page (optional)","Icon Option","Icon 2",Color,"Text Color","Seopress Redirections Type",Image,"Seopress Redirections Logged Status","Listing Type(s)"
5580,2,active,"Steel Fabrication & Erection",steel-fabrication-erection,"Structural Fabrication",232,,job_listing_category,"Structural Engineering & Services > Structural Fabrication > Steel Fabrication & Erection",,https://visita.co.za/category/steel-fabrication-erection/,,"{""businesses-services"":232}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/07/Steel-fabricator.jpg?wpId=181409,both,"Businesses & Services, All Businesses & Spaces"
15983,2,active,"Timber Frame Construction",timber-frame-construction,"Structural Fabrication",0,,job_listing_category,"Structural Engineering & Services > Structural Fabrication > Timber Frame Construction",,https://visita.co.za/category/timber-frame-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
18159,0,active,"Student housing center",student-housing-center,0,3,,job_listing_category,"Student housing center",,https://visita.co.za/category/student-housing-center/,,"{""businesses-services"":3}",,icon,,,,,,,
6901,0,active,"Study At Home School",study-at-home-school,0,22,,job_listing_category,"Study At Home School",,https://visita.co.za/category/study-at-home-school/,,"{""businesses-services"":21,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
1000,0,active,"Sunglasses Store",sunglasses-store,0,196,,job_listing_category,"Sunglasses Store",,https://visita.co.za/category/sunglasses-store/,,"{""businesses-services"":196}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/05/obubejjn0wm.jpg?wpId=52994,,"Businesses & Services, All Businesses & Spaces"
119,0,active,Supermarket,supermarket,0,1580,,job_listing_category,Supermarket,,https://visita.co.za/category/supermarket/,,"{""businesses-services"":1577,""community-spaces"":3}",,icon,"fa fa-shopping-basket",#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2023/05/sq5p00l7lxc.jpg?wpId=52944,both,"Businesses & Services, All Businesses & Spaces"
13964,0,active,"Support Services",support-services,0,0,,job_listing_category,"Support Services",,https://visita.co.za/category/support-services/,,"{""businesses-services"":117}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13126,1,active,"Medical Laboratories & Imaging",medical-laboratories-imaging,"Support Services",0,,job_listing_category,"Support Services > Medical Laboratories & Imaging",,https://visita.co.za/category/medical-laboratories-imaging/,,"{""businesses-services"":77}",,icon,,#ffffff,#4c5270,,,,"Community Spaces, All Businesses & Spaces"
7228,2,active,"Medical Diagnostic Imaging Center",medical-diagnostic-imaging-center,"Medical Laboratories & Imaging",6,,job_listing_category,"Support Services > Medical Laboratories & Imaging > Medical Diagnostic Imaging Center",,https://visita.co.za/category/medical-diagnostic-imaging-center/,,"{""businesses-services"":6}",,icon,,#ffffff,#4c5270,,,,"Community Spaces, All Businesses & Spaces"
6037,2,active,"Medical Laboratory",medical-laboratory,"Medical Laboratories & Imaging",54,,job_listing_category,"Support Services > Medical Laboratories & Imaging > Medical Laboratory",,https://visita.co.za/category/medical-laboratory/,,"{""businesses-services"":54}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Medical-laboratory.jpg?wpId=181291,,"Community Spaces, All Businesses & Spaces"
1373,2,active,Radiologist,radiologist,"Medical Laboratories & Imaging",16,,job_listing_category,"Support Services > Medical Laboratories & Imaging > Radiologist",,https://visita.co.za/category/radiologist/,,"{""businesses-services"":16}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13966,2,active,"Radiology Center",radiology-center,"Medical Laboratories & Imaging",1,,job_listing_category,"Support Services > Medical Laboratories & Imaging > Radiology Center",,https://visita.co.za/category/radiology-center/,,"{""businesses-services"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
712,1,active,"Medical Spa",medical-spa,"Support Services",29,,job_listing_category,"Support Services > Medical Spa",,https://visita.co.za/category/medical-spa/,,"{""businesses-services"":29}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13124,1,active,"Pharmacies & Medical Supplies",pharmacies-medical-supplies,"Support Services",0,,job_listing_category,"Support Services > Pharmacies & Medical Supplies",,https://visita.co.za/category/pharmacies-medical-supplies/,,"{""businesses-services"":12}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5411,2,active,"Medical Equipment Supplier",medical-equipment-supplier,"Pharmacies & Medical Supplies",12,,job_listing_category,"Support Services > Pharmacies & Medical Supplies > Medical Equipment Supplier",,https://visita.co.za/category/medical-equipment-supplier/,,"{""businesses-services"":12}",,icon,,#ffffff,#4c5270,,,,"Community Spaces, All Businesses & Spaces"
14831,2,active,Pharmacy,pharmacy-pharmacies-medical-supplies,"Pharmacies & Medical Supplies",0,,job_listing_category,"Support Services > Pharmacies & Medical Supplies > Pharmacy",,https://visita.co.za/category/pharmacy-pharmacies-medical-supplies/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
4678,0,active,"Surf Shop",surf-shop,0,21,,job_listing_category,"Surf Shop",,https://visita.co.za/category/surf-shop/,,"{""businesses-services"":21}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
962,0,active,Surgeon,surgeon,0,163,,job_listing_category,Surgeon,,https://visita.co.za/category/surgeon/,,"{""businesses-services"":163}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Surgeon.jpg?wpId=181411,,"Businesses & Services, All Businesses & Spaces"
975,0,active,"Surgical Center",surgical-center,0,24,,job_listing_category,"Surgical Center",,https://visita.co.za/category/surgical-center/,,"{""businesses-services"":24}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13076,0,active,"Surveying Service",surveying-service,0,0,,job_listing_category,"Surveying Service",,https://visita.co.za/category/surveying-service/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5833,0,active,"Swimming Facility",swimming-facility,0,16,,job_listing_category,"Swimming Facility",,https://visita.co.za/category/swimming-facility/,,"{""businesses-services"":15,""community-spaces"":1}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
5856,0,active,"Swimming Instructor",swimming-instructor,0,34,,job_listing_category,"Swimming Instructor",,https://visita.co.za/category/swimming-instructor/,,"{""businesses-services"":34}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
18096,0,active,"Swimming pool",swimming-pool-3,0,7,,job_listing_category,"Swimming pool",,https://visita.co.za/category/swimming-pool-3/,,"{""businesses-services"":6,""community-spaces"":1}",,icon,,,,,,,
5451,0,active,"Swimming Pool Repair Service",swimming-pool-repair-service,0,187,,job_listing_category,"Swimming Pool Repair Service",,https://visita.co.za/category/swimming-pool-repair-service/,,"{""businesses-services"":187}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Swimming-pool-repair-service.jpg?wpId=181413,,"Businesses & Services, All Businesses & Spaces"
5857,0,active,"Swimming School",swimming-school,0,25,,job_listing_category,"Swimming School",,https://visita.co.za/category/swimming-school/,,"{""businesses-services"":23,""community-spaces"":2}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
2035,0,active,"Swimwear Store",swimwear-store,0,28,,job_listing_category,"Swimwear Store",,https://visita.co.za/category/swimwear-store/,,"{""businesses-services"":28}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17887,0,active,Synagogue,synagogue-2,0,2,,job_listing_category,Synagogue,,https://visita.co.za/category/synagogue-2/,,"{""community-spaces"":2}",,icon,,,,,,,
5172,0,active,"T-shirt Store",t-shirt-store,0,28,,job_listing_category,"T-shirt Store",,https://visita.co.za/category/t-shirt-store/,,"{""businesses-services"":28}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
1639,0,active,"Tai Chi School",tai-chi-school,0,16,,job_listing_category,"Tai Chi School",,https://visita.co.za/category/tai-chi-school/,,"{""businesses-services"":16}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5433,0,active,Tailor,tailor,0,33,,job_listing_category,Tailor,,https://visita.co.za/category/tailor/,,"{""businesses-services"":32,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
18182,0,active,"Takeout Restaurant",takeout-restaurant-2,0,1,,job_listing_category,"Takeout Restaurant",,https://visita.co.za/category/takeout-restaurant-2/,,"{""businesses-services"":1}",,icon,,,,,,,
13094,0,active,"Tattoo & Piercing",tattoo-piercing,0,0,,job_listing_category,"Tattoo & Piercing",,https://visita.co.za/category/tattoo-piercing/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13242,1,active,"Body Piercing Shop",body-piercing-shop,"Tattoo & Piercing",0,,job_listing_category,"Tattoo & Piercing > Body Piercing Shop",,https://visita.co.za/category/body-piercing-shop/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5417,1,active,"Tattoo Shop",tattoo-shop,"Tattoo & Piercing",0,,job_listing_category,"Tattoo & Piercing > Tattoo Shop",,https://visita.co.za/category/tattoo-shop/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
7661,0,active,"Tax Collector's Office",tax-collectors-office,0,13,,job_listing_category,"Tax Collector's Office",,https://visita.co.za/category/tax-collectors-office/,,"{""businesses-services"":13}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6130,0,active,"Tax Preparation",tax-preparation,0,6,,job_listing_category,"Tax Preparation",,https://visita.co.za/category/tax-preparation/,,"{""businesses-services"":6}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
421,0,active,"Taxi Service",taxi-service,0,28,,job_listing_category,"Taxi Service",,https://visita.co.za/category/taxi-service/,,"{""businesses-services"":22,""community-spaces"":6}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17881,0,active,"Taxicab Stand",taxicab-stand,0,30,,job_listing_category,"Taxicab Stand",,https://visita.co.za/category/taxicab-stand/,,"{""community-spaces"":30}",,icon,,,,,,,
5116,0,active,"Tea Store",tea-store,0,8,,job_listing_category,"Tea Store",,https://visita.co.za/category/tea-store/,,"{""businesses-services"":8}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
17811,0,active,"Technology park",technology-park,0,1,,job_listing_category,"Technology park",,https://visita.co.za/category/technology-park/,,"{""community-spaces"":1}",,icon,,,,,,,
697,0,active,"Teeth Whitening Service",teeth-whitening-service,0,32,,job_listing_category,"Teeth Whitening Service",,https://visita.co.za/category/teeth-whitening-service/,,"{""businesses-services"":32}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Teeth-whitening-service.jpg?wpId=181417,,"Businesses & Services, All Businesses & Spaces"
13086,0,active,Telecommunications,telecommunications,0,0,,job_listing_category,Telecommunications,,https://visita.co.za/category/telecommunications/,,"{""businesses-services"":558}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
1458,1,active,"Internet Service Provider",internet-service-provider,Telecommunications,516,,job_listing_category,"Telecommunications > Internet Service Provider",,https://visita.co.za/category/internet-service-provider/,,"{""businesses-services"":516}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Internet-service-provider.jpg?wpId=180996,,"Businesses & Services, All Businesses & Spaces"
1481,1,active,"Mobile Network Operator",mobile-network-operator,Telecommunications,132,,job_listing_category,"Telecommunications > Mobile Network Operator",,https://visita.co.za/category/mobile-network-operator/,,"{""businesses-services"":132}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Mobile-network-operator.jpg?wpId=181299,,"Businesses & Services, All Businesses & Spaces"
816,1,active,"Telecommunications Service Provider",telecommunications-service-provider,Telecommunications,284,,job_listing_category,"Telecommunications > Telecommunications Service Provider",,https://visita.co.za/category/telecommunications-service-provider/,,"{""businesses-services"":284}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Telecommunications-service-provider.jpg?wpId=181019,,"Businesses & Services, All Businesses & Spaces"
667,1,active,"Telephone Company",telephone-company,Telecommunications,115,,job_listing_category,"Telecommunications > Telephone Company",,https://visita.co.za/category/telephone-company/,,"{""businesses-services"":115}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Telephone-company.jpg?wpId=181420,,"Businesses & Services, All Businesses & Spaces"
5604,0,active,"Television Repair Service",television-repair-service,0,33,,job_listing_category,"Television Repair Service",,https://visita.co.za/category/television-repair-service/,,"{""businesses-services"":33}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6308,0,active,"Tennis Store",tennis-store,0,5,,job_listing_category,"Tennis Store",,https://visita.co.za/category/tennis-store/,,"{""businesses-services"":5}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13131,0,active,"Therapy & Rehabilitation",therapy-rehabilitation,0,0,,job_listing_category,"Therapy & Rehabilitation",,https://visita.co.za/category/therapy-rehabilitation/,,"{""businesses-services"":302}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6296,1,active,"Occupational Therapist",occupational-therapist,"Therapy & Rehabilitation",23,,job_listing_category,"Therapy & Rehabilitation > Occupational Therapist",,https://visita.co.za/category/occupational-therapist/,,"{""businesses-services"":23}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
959,1,active,"Physical Therapist",physical-therapist,"Therapy & Rehabilitation",210,,job_listing_category,"Therapy & Rehabilitation > Physical Therapist",,https://visita.co.za/category/physical-therapist/,,"{""businesses-services"":210}",,icon,icon-sport-dumbbell-1,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/06/960x01.jpg?wpId=56930,,"Businesses & Services, All Businesses & Spaces"
6015,1,active,"Physical Therapy Clinic",physical-therapy-clinic,"Therapy & Rehabilitation",57,,job_listing_category,"Therapy & Rehabilitation > Physical Therapy Clinic",,https://visita.co.za/category/physical-therapy-clinic/,,"{""businesses-services"":57}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Physical-therapy-clinic.jpg?wpId=181336,,"Businesses & Services, All Businesses & Spaces"
6613,1,active,"Speech Pathologist",speech-pathologist,"Therapy & Rehabilitation",42,,job_listing_category,"Therapy & Rehabilitation > Speech Pathologist",,https://visita.co.za/category/speech-pathologist/,,"{""businesses-services"":42}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Speech-pathologist.jpg?wpId=181402,,"Businesses & Services, All Businesses & Spaces"
1667,0,active,"Tile Store",tile-store,0,236,,job_listing_category,"Tile Store",,https://visita.co.za/category/tile-store/,https://visita.co.za/wp-content/uploads/2025/01/tiles-svgrepo-com.svg?wpId=194827,"{""businesses-services"":236}",,image,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2023/05/Tile-Store.webp?wpId=53031,both,"Businesses & Services, All Businesses & Spaces"
17258,0,active,"Tire shop",tire-shop-2,0,0,,job_listing_category,"Tire shop",,https://visita.co.za/category/tire-shop-2/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
5165,0,active,"Tobacco Shop",tobacco-shop,0,24,,job_listing_category,"Tobacco Shop",,https://visita.co.za/category/tobacco-shop/,,"{""businesses-services"":24}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
339,0,active,"Toiletries Store",toiletries-store,0,42,,job_listing_category,"Toiletries Store",,https://visita.co.za/category/toiletries-store/,,"{""businesses-services"":42}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Toiletries-store.jpg?wpId=181424,,"Businesses & Services, All Businesses & Spaces"
5651,0,active,"Tool & Die Shop",tool-die-shop,0,17,,job_listing_category,"Tool & Die Shop",,https://visita.co.za/category/tool-die-shop/,,"{""businesses-services"":17}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
7315,0,active,"Tool Grinding Service",tool-grinding-service,0,7,,job_listing_category,"Tool Grinding Service",,https://visita.co.za/category/tool-grinding-service/,,"{""businesses-services"":7}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6725,0,active,"Tool Repair Shop",tool-repair-shop,0,4,,job_listing_category,"Tool Repair Shop",,https://visita.co.za/category/tool-repair-shop/,,"{""businesses-services"":4}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
523,0,active,"Tool Store",tool-store,0,296,,job_listing_category,"Tool Store",,https://visita.co.za/category/tool-store/,https://visita.co.za/wp-content/uploads/2023/05/fddnnr63cgm.jpg?wpId=53073,"{""businesses-services"":296}",,icon,"fa fa-tools",#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/05/oqj_ypwraxy.jpg?wpId=53013,,"Businesses & Services, All Businesses & Spaces"
5290,0,active,"Tour Agency",tour-agency,0,145,,job_listing_category,"Tour Agency",,https://visita.co.za/category/tour-agency/,,"{""businesses-services"":144,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Tour-agency.jpg?wpId=181425,,"Businesses & Services, All Businesses & Spaces"
467,0,active,"Tour Operator",tour-operator,0,168,,job_listing_category,"Tour Operator",,https://visita.co.za/category/tour-operator/,,"{""businesses-services"":165,""community-spaces"":3}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Tour-operator.jpg?wpId=181426,,"Businesses & Services, All Businesses & Spaces"
13976,0,active,"Tour Operators",tour-operators,0,0,,job_listing_category,"Tour Operators",,https://visita.co.za/category/tour-operators/,,"{""businesses-services"":98,""community-spaces"":3}",,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
5921,1,active,"Canoe & Kayak Tour Agency",canoe-kayak-tour-agency,"Tour Operators",8,,job_listing_category,"Tour Operators > Canoe & Kayak Tour Agency",,https://visita.co.za/category/canoe-kayak-tour-agency/,,"{""businesses-services"":8}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5297,1,active,"Cruise Agency",cruise-agency,"Tour Operators",13,,job_listing_category,"Tour Operators > Cruise Agency",,https://visita.co.za/category/cruise-agency/,,"{""businesses-services"":13}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6261,1,active,"Helicopter Tour Agency",helicopter-tour-agency,"Tour Operators",6,,job_listing_category,"Tour Operators > Helicopter Tour Agency",,https://visita.co.za/category/helicopter-tour-agency/,,"{""businesses-services"":6}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
120,1,active,"Tourist Information Center",tourist-information-center,"Tour Operators",76,,job_listing_category,"Tour Operators > Tourist Information Center",,https://visita.co.za/category/tourist-information-center/,,"{""businesses-services"":73,""community-spaces"":3}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Tourist-information-center.jpg?wpId=181427,,"Businesses & Services, All Businesses & Spaces"
17992,0,active,"Tourist attraction",tourist-attraction-2,0,12,,job_listing_category,"Tourist attraction",,https://visita.co.za/category/tourist-attraction-2/,,"{""community-spaces"":12}",,icon,,,,,,,
197,0,active,"Towing Service",towing-service,0,563,,job_listing_category,"Towing Service",,https://visita.co.za/category/towing-service/,,"{""businesses-services"":563}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/05/1943675.jpg?wpId=52951,,"Businesses & Services, All Businesses & Spaces"
17247,0,active,"Toy store",toy-store-2,0,0,,job_listing_category,"Toy store",,https://visita.co.za/category/toy-store-2/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
3139,0,active,"Trading Card Store",trading-card-store,0,10,,job_listing_category,"Trading Card Store",,https://visita.co.za/category/trading-card-store/,,"{""businesses-services"":10}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
4979,0,active,"Traditional Market",traditional-market,0,13,,job_listing_category,"Traditional Market",,https://visita.co.za/category/traditional-market/,,"{""businesses-services"":13}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
242,0,active,"Trailer Rental Service",trailer-rental-service,0,48,,job_listing_category,"Trailer Rental Service",,https://visita.co.za/category/trailer-rental-service/,,"{""businesses-services"":48}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Public-educational-institution.jpg?wpId=181363,,"Businesses & Services, All Businesses & Spaces"
393,0,active,"Trailer Supply Store",trailer-supply-store,0,9,,job_listing_category,"Trailer Supply Store",,https://visita.co.za/category/trailer-supply-store/,,"{""businesses-services"":9}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
18155,0,active,"Train station",train-station-2,0,1,,job_listing_category,"Train station",,https://visita.co.za/category/train-station-2/,,"{""community-spaces"":1}",,icon,,,,,,,
548,0,active,"Training Centre",training-centre,0,303,,job_listing_category,"Training Centre",,https://visita.co.za/category/training-centre/,,"{""businesses-services"":297,""community-spaces"":6}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Training-centre.jpg?wpId=181020,,"Businesses & Services, All Businesses & Spaces"
648,0,active,"Training School",training-school,0,48,,job_listing_category,"Training School",,https://visita.co.za/category/training-school/,,"{""businesses-services"":47,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Training-school.jpg?wpId=181430,,"Businesses & Services, All Businesses & Spaces"
199,0,active,"Transmission Shop",transmission-shop,0,11,,job_listing_category,"Transmission Shop",,https://visita.co.za/category/transmission-shop/,,"{""businesses-services"":11}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17884,0,active,"Transportation service",transportation-service-2,0,7,,job_listing_category,"Transportation service",,https://visita.co.za/category/transportation-service-2/,,"{""community-spaces"":7}",,icon,,,,,,,
13153,0,active,"Travel Agencies & Services",travel-agencies-services,0,0,,job_listing_category,"Travel Agencies & Services",,https://visita.co.za/category/travel-agencies-services/,,"{""businesses-services"":460,""community-spaces"":2}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
425,1,active,"Travel Agency",travel-agency,"Travel Agencies & Services",462,,job_listing_category,"Travel Agencies & Services > Travel Agency",,https://visita.co.za/category/travel-agency/,,"{""businesses-services"":460,""community-spaces"":2}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/06/Travel-agency.jpg?wpId=181021,both,"Businesses & Services, All Businesses & Spaces"
1010,0,active,"Travel Clinic",travel-clinic,0,71,,job_listing_category,"Travel Clinic",,https://visita.co.za/category/travel-clinic/,,"{""businesses-services"":71}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Travel-clinic.jpg?wpId=181431,,"Businesses & Services, All Businesses & Spaces"
6424,0,active,"Travel Services",travel-services,0,5,,job_listing_category,"Travel Services",,https://visita.co.za/category/travel-services/,,"{""businesses-services"":5}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5743,0,active,"Tree Service",tree-service,0,15,,job_listing_category,"Tree Service",,https://visita.co.za/category/tree-service/,,"{""businesses-services"":15}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6710,0,active,"Trophy Shop",trophy-shop,0,15,,job_listing_category,"Trophy Shop",,https://visita.co.za/category/trophy-shop/,,"{""businesses-services"":15}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6787,0,active,"Tropical Fish Store",tropical-fish-store,0,5,,job_listing_category,"Tropical Fish Store",,https://visita.co.za/category/tropical-fish-store/,,"{""businesses-services"":5}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
224,0,active,"Truck Accessories Store",truck-accessories-store,0,13,,job_listing_category,"Truck Accessories Store",,https://visita.co.za/category/truck-accessories-store/,,"{""businesses-services"":13}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
13218,0,active,"Tutoring & Test Prep",tutoring-test-prep,0,0,,job_listing_category,"Tutoring & Test Prep",,https://visita.co.za/category/tutoring-test-prep/,,"{""businesses-services"":100,""community-spaces"":7}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6827,1,active,"Educational Testing Service",educational-testing-service,"Tutoring & Test Prep",9,,job_listing_category,"Tutoring & Test Prep > Educational Testing Service",,https://visita.co.za/category/educational-testing-service/,,"{""businesses-services"":9}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6080,1,active,"Learning Center",learning-center,"Tutoring & Test Prep",63,,job_listing_category,"Tutoring & Test Prep > Learning Center",,https://visita.co.za/category/learning-center/,,"{""businesses-services"":60,""community-spaces"":3}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/07/Learning-center.jpg?wpId=181273,both,"Businesses & Services, All Businesses & Spaces"
6856,1,active,"Private Tutor",private-tutor,"Tutoring & Test Prep",16,,job_listing_category,"Tutoring & Test Prep > Private Tutor",,https://visita.co.za/category/private-tutor/,,"{""businesses-services"":13,""community-spaces"":3}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13230,1,active,"Test Preparation Service",test-preparation-service,"Tutoring & Test Prep",0,,job_listing_category,"Tutoring & Test Prep > Test Preparation Service",,https://visita.co.za/category/test-preparation-service/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6899,1,active,"Tutoring Service",tutoring-service,"Tutoring & Test Prep",33,,job_listing_category,"Tutoring & Test Prep > Tutoring Service",,https://visita.co.za/category/tutoring-service/,,"{""businesses-services"":32,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
18018,0,active,"Tutoring service",tutoring-service-2,0,2,,job_listing_category,"Tutoring service",,https://visita.co.za/category/tutoring-service-2/,,"{""businesses-services"":2}",,icon,,,,,,,
6959,0,active,"Typing Service",typing-service,0,9,,job_listing_category,"Typing Service",,https://visita.co.za/category/typing-service/,,"{""businesses-services"":9}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
2084,0,active,"Underwear Store",underwear-store,0,9,,job_listing_category,"Underwear Store",,https://visita.co.za/category/underwear-store/,,"{""businesses-services"":9}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
